"","Year","Player","Age","Team","Pos","G","FG","FGA","FG.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","TRB","AST","PF","PTS","Awards","GS","MP","X3P","X3PA","X3P.","ORB","DRB","STL","BLK","TOV","X2PAdd","X3PAdd","FTAdd","PTSAdd","valueAdd"
"7983","2009-2010","J.R. Smith (smithjr01)",24,"DEN","SG",6,21,57,0.368,10,26,0.385,0.465,14,16,0.875,23,10,17,67,"",0,159,11,31,0.355,5,18,4,2,6,-2.76971410844121,0.023831168831169,1.86523509811181,-3.6026996122771,-7.71182349303677
"7984","2009-2010","Luc Mbah a Moute (mbahalu01)",23,"MIL","PF",7,26,50,0.52,26,48,0.542,0.52,12,20,0.6,39,5,15,64,"",7,178,0,2,0,14,25,2,0,7,2.42268164595469,-0.708462505236699,-3.16845612736024,-0.448480351160951,-19.9090414488586
"7985","2009-2010","Anderson Varejão (varejan01)",27,"CLE","PF",11,20,48,0.417,20,47,0.426,0.417,23,31,0.742,71,7,38,63,"",0,255,0,1,0,22,49,11,9,12,-3.07979088833603,-0.354231252618349,-0.509106997408368,-7.73138253193548,-47.8462802819753
"7986","2009-2010","Kirk Hinrich (hinriki01)",29,"CHI","SG",5,22,52,0.423,14,36,0.389,0.5,10,14,0.714,22,20,14,62,"",5,196,8,16,0.5,1,21,7,0,2,-3.69098876553398,2.33229995810641,-0.621919289152166,-1.0069969459009,-16.8964644039828
"7987","2009-2010","Kenyon Martin (martike01)",32,"DEN","PF",6,24,50,0.48,24,49,0.49,0.48,12,19,0.632,50,8,27,60,"",6,205,0,1,0,14,36,9,7,11,-0.0748458197545881,-0.354231252618349,-2.40203332099223,-3.61441871835645,-28.6123268796249
"7988","2009-2010","Martell Webster (webstma02)",23,"POR","SF",6,22,52,0.423,17,35,0.486,0.471,10,18,0.556,26,4,13,59,"",0,152,5,17,0.294,7,19,5,3,3,-0.193461299824706,-1.02393129451194,-3.64361051462421,-7.10232699780944,-15.7079393523274
"7989","2009-2010","Nenê (hilarne01)",27,"DEN","C",5,18,29,0.621,18,29,0.621,0.621,21,36,0.583,29,11,17,57,"",5,169,0,0,NA,8,21,6,1,4,3.75470349443096,0,-6.31522102924843,1.19418595961349,-11.5662213983203
"7990","2009-2010","Luke Ridnour (ridnolu01)",28,"MIL","PG",7,21,45,0.467,16,31,0.516,0.522,10,12,0.833,13,13,13,57,"",0,121,5,14,0.357,4,9,4,1,10,0.758648563012404,0.0387624633431086,0.894926323583857,2.52851083963799,5.67332171971314
"7991","2009-2010","Arron Afflalo (afflaar01)",24,"DEN","SG",6,20,32,0.625,14,18,0.778,0.719,9,11,0.818,12,7,21,55,"",6,120,6,14,0.429,1,11,1,2,4,5.15650561723301,1.04676246334311,0.655349129951869,14.1086477544472,11.2271649462608
"7992","2009-2010","Mario Chalmers (chalmma01)",23,"MIA","PG",5,18,40,0.45,11,20,0.55,0.538,11,13,0.846,9,13,18,54,"",0,131,7,20,0.35,1,8,3,0,12,1.16945068581445,-0.0846250523669878,1.13850351721585,3.22352973174379,-8.08984278997115
"7993","2009-2010","Michael Beasley (beaslmi01)",21,"MIA","PF",5,22,49,0.449,21,47,0.447,0.459,7,9,0.778,29,3,10,52,"",5,135,1,2,0.5,10,19,4,0,13,-2.09279088833603,0.291537494763301,0.176194742687894,-3.13477454969427,-20.6053096396553
"7994","2009-2010","Shawn Marion (mariosh01)",31,"DAL","SF",6,24,59,0.407,24,55,0.436,0.407,4,5,0.8,25,6,12,52,"",6,148,0,4,0,7,18,1,3,8,-3.05401061401025,-1.4169250104734,0.207885968159941,-10.1509102912808,-30.0392948659047
"7995","2009-2010","Zaza Pachulia (pachuza01)",25,"ATL","C",11,18,35,0.514,18,35,0.514,0.514,15,24,0.625,38,3,34,51,"",0,161,0,0,NA,19,19,2,7,9,0.786538700175295,0,-3.20214735283228,-1.62906995248169,-21.750678496769
"7996","2009-2010","Jerry Stackhouse (stackje01)",35,"MIL","SG",7,14,43,0.326,9,28,0.321,0.384,18,20,0.9,12,8,4,51,"",0,144,5,15,0.333,1,11,5,1,5,-4.77476903985976,-0.31846878927524,2.83154387263976,-7.67340057490549,-24.8344006430513
"7997","2009-2010","Matt Bonner (bonnema01)",29,"SAS","PF",10,19,44,0.432,9,17,0.529,0.545,2,2,1,32,4,22,50,"",0,173,10,27,0.37,7,25,1,3,7,0.637033082942286,0.425756179304567,0.483154387263976,3.03448909106225,-32.4121344987765
"7998","2009-2010","Nicolas Batum (batumni01)",21,"POR","SF",6,17,37,0.459,8,16,0.5,0.581,6,8,0.75,19,5,13,49,"",6,139,9,21,0.429,4,15,2,0,4,0.135560548651563,1.57014369501466,-0.0673824509440948,4.91416973140302,-14.2001555213585
"7999","2009-2010","Quentin Richardson (richaqu01)",29,"MIA","SF",5,18,45,0.4,9,23,0.391,0.5,4,5,0.8,19,8,16,49,"",5,149,9,22,0.409,1,18,8,1,5,-2.31213171131338,1.20491244239631,0.207885968159941,-0.801640127277874,-18.2273211475922
"8000","2009-2010","Jason Kidd (kiddja01)",36,"DAL","PG",6,14,46,0.304,5,18,0.278,0.402,11,12,0.917,41,42,15,48,"",6,243,9,28,0.321,6,35,14,1,9,-3.84349438276699,-0.930475073313782,1.90292632358386,-8.57548766189147,-33.3854728901837
"8001","2009-2010","Lou Amundson (amundlo01)",27,"PHO","PF",16,19,36,0.528,19,36,0.528,0.528,9,21,0.429,56,1,31,47,"",0,194,0,0,NA,30,26,6,7,6,1.31301123446602,0,-6.91787893372825,-4.29185646479621,-33.210156103989
"8002","2009-2010","Raymond Felton (feltora01)",25,"CHA","PG",4,17,42,0.405,13,29,0.448,0.452,9,12,0.75,10,20,8,47,"",4,130,4,13,0.308,3,7,2,0,6,-1.26229650556904,-0.601006284038542,-0.101073676416142,-4.42868553966985,-8.74225025301415
"8003","2009-2010","Serge Ibaka (ibakase01)",20,"OKC","PF",6,20,35,0.571,20,35,0.571,0.571,7,10,0.7,39,2,19,47,"",0,153,0,0,NA,13,26,2,12,6,2.78153870017529,0,-0.584228063680119,4.97884933667047,-11.8783373872113
"8004","2009-2010","Ty Lawson (lawsoty01)",22,"DEN","PG",6,15,35,0.429,11,25,0.44,0.486,13,19,0.684,8,16,18,47,"",0,118,4,10,0.4,4,4,6,0,8,-1.28818664273193,0.457687473816507,-1.41403332099222,-2.61734418500657,-2.696874250173
"8005","2009-2010","Robin Lopez (lopezro01)",21,"PHO","C",6,19,35,0.543,19,35,0.543,0.543,9,9,1,24,0,11,47,"",6,104,0,0,NA,12,12,2,1,3,1.8015387001753,0,2.17419474268789,5.77727214303849,5.34334632238899
"8006","2009-2010","James Harden (hardeja01)",20,"OKC","SG",6,12,31,0.387,6,15,0.4,0.484,16,19,0.842,15,11,14,46,"",0,120,6,16,0.375,1,14,6,1,3,-1.37291198563916,0.33229995810641,1.58796667900777,-0.160957417951314,-2.01418556759494
"8007","2009-2010","Nenad Krstić (krstine01)",26,"OKC","C",6,15,37,0.405,15,37,0.405,0.405,13,14,0.929,35,4,15,43,"",6,129,0,0,NA,15,20,3,4,5,-3.20151623124326,0,2.38808071084783,-4.01495175163868,-12.9675275571992
"8008","2009-2010","Marcin Gortat (gortama01)",25,"ORL","C",14,17,26,0.654,17,26,0.654,0.654,8,11,0.727,62,9,29,42,"",0,212,0,0,NA,24,38,3,4,3,4.22428589155879,0,-0.345650870048131,8.10292091306945,-30.5216197891229
"8009","2009-2010","Ronald Murray (murraro01)",30,"CHI","SG",5,15,37,0.405,11,25,0.44,0.459,8,8,1,13,10,3,42,"",0,97,4,12,0.333,4,9,2,0,1,-1.28818664273193,-0.254775031420192,1.93261754905591,-1.40808083066854,2.85473269961207
"8010","2009-2010","Rudy Fernández (fernaru01)",24,"POR","SG",6,12,27,0.444,1,4,0.25,0.648,6,8,0.75,10,8,7,41,"",3,119,11,23,0.478,2,8,1,0,5,-0.966109862837109,2.84668118977796,-0.0673824509440948,6.54044139271558,-11.0657346232704
"8011","2009-2010","J.J. Hickson (hicksjj01)",21,"CLE","PF",11,14,22,0.636,14,22,0.636,0.636,11,16,0.688,9,1,9,39,"",0,79,0,0,NA,1,8,0,0,6,3.1783957543959,0,-1.12676490188819,5.23002660690361,-2.06354873685962
"8012","2009-2010","Taj Gibson (gibsota01)",24,"CHI","PF",5,16,38,0.421,16,38,0.421,0.421,6,11,0.545,35,3,17,38,"",5,145,0,0,NA,9,26,1,3,2,-2.68004369695254,0,-2.34765087004813,-7.70773826395321,-34.1700624649639
"8013","2009-2010","Jamario Moon (moonja01)",29,"CLE","SF",11,14,24,0.583,6,8,0.75,0.75,2,3,0.667,16,5,8,38,"",0,113,8,16,0.5,2,14,4,5,0,2.06778027432578,2.33229995810641,-0.274268419104035,10.8581920038668,2.82864175789053
"8014","2009-2010","Kurt Thomas (thomaku01)",37,"MIL","C",7,17,35,0.486,17,35,0.486,0.486,4,5,0.8,55,11,26,38,"",7,199,0,0,NA,12,43,3,4,8,-0.193461299824706,0,0.207885968159941,-0.179036631489471,-45.1022698697596
"8015","2009-2010","DeJuan Blair (blairde01)",20,"SAS","PF",10,16,32,0.5,16,32,0.5,0.5,5,9,0.556,39,5,18,37,"",0,91,0,0,NA,19,20,5,4,2,0.271121097303126,0,-1.82180525731211,-1.27956306270585,13.6841055008254
"8016","2009-2010","Jason Williams (willija02)",34,"ORL","PG",14,13,38,0.342,7,14,0.5,0.421,5,5,1,11,23,8,37,"",0,192,6,24,0.25,3,8,4,0,5,0.118615480070118,-2.50155006284038,1.20788596815994,-6.05953326022098,-48.9025353103819
"8017","2009-2010","Brendan Haywood (haywobr01)",30,"DAL","C",6,12,21,0.571,12,21,0.571,0.571,12,20,0.6,37,3,14,36,"",2,139,0,0,NA,18,19,7,10,3,1.66892322010518,0,-3.16845612736024,0.169390312850114,-10.8641588690717
"8018","2009-2010","J.J. Barea (bareajo01)",25,"DAL","PG",6,15,37,0.405,11,27,0.407,0.459,1,3,0.333,12,15,13,35,"",0,105,4,10,0.4,4,8,2,1,10,-2.28224157415049,0.457687473816507,-1.27626841910404,-4.46768914595549,-14.2829431308386
"8019","2009-2010","Marcus Camby (cambyma01)",35,"POR","C",6,16,38,0.421,16,37,0.432,0.421,3,6,0.5,60,14,18,35,"",6,178,0,1,0,16,44,4,7,3,-2.20251623124326,-0.354231252618349,-1.55053683820807,-7.01826305854964,-29.1450682991271
"8020","2009-2010","Tyrus Thomas (thomaty01)",23,"CHA","C",4,15,24,0.625,15,24,0.625,0.625,5,6,0.833,22,2,9,35,"",0,68,0,0,NA,6,16,2,2,4,3.20334082297734,0,0.447463161791929,6.85414480774662,13.4120547094142
"8021","2009-2010","Kyrylo Fesenko (fesenky01)",23,"UTA","C",10,13,30,0.433,13,30,0.433,0.433,7,21,0.333,39,12,30,33,"",9,181,0,0,NA,8,31,0,5,14,-1.75582397127832,0,-8.93387893372825,-12.4455268762849,-64.6602123370591
"8022","2009-2010","Sasha Vujačić (vujacsa01)",25,"LAL","SG",10,10,23,0.435,4,8,0.5,0.565,5,6,0.833,8,5,8,31,"",0,76,6,15,0.4,3,5,2,0,3,0.0677802743257816,0.68653121072476,0.447463161791929,2.64261734261777,-1.27788602892678
"8023","2009-2010","Boris Diaw (diawbo01)",27,"CHA","PF",4,14,28,0.5,13,19,0.684,0.518,1,2,0.5,20,16,11,30,"",4,152,1,9,0.111,7,13,1,3,12,3.65697815152373,-2.18908127356514,-0.516845612736024,0.229866869616007,-38.0407861793236
"8024","2009-2010","Udonis Haslem (hasleud01)",29,"MIA","PF",5,13,37,0.351,13,37,0.351,0.351,4,6,0.667,37,4,18,30,"",0,142,0,0,NA,9,28,1,1,5,-5.19951623124326,0,-0.548536838208071,-10.9475693006946,-46.3485569398646
"8025","2009-2010","Brandon Roy (roybr01)",25,"POR","SG",3,10,33,0.303,8,21,0.381,0.333,7,9,0.778,7,5,7,29,"",1,83,2,12,0.167,2,5,0,0,3,-2.32107677989482,-2.24677503142019,0.176194742687894,-11.2062839113623,-23.6337355688719
"8026","2009-2010","Chris Andersen (anderch01)",31,"DEN","PF",6,9,17,0.529,9,17,0.529,0.529,9,14,0.643,27,1,14,27,"",0,116,0,0,NA,7,20,1,6,4,0.637033082942286,0,-1.61591928915217,-0.341853123267593,-26.3407364170274
"8027","2009-2010","Brad Miller (millebr01)",33,"CHI","C",5,10,27,0.37,10,23,0.435,0.37,7,7,1,18,4,16,27,"",0,93,0,4,0,3,15,0,1,7,-1.30013171131338,-1.4169250104734,1.69104035542392,-5.15999809862303,-26.1998062832249
"8028","2009-2010","Thabo Sefolosha (sefolth01)",25,"OKC","SG",6,8,27,0.296,5,14,0.357,0.352,8,9,0.889,18,7,15,27,"",6,127,3,13,0.231,3,15,5,6,2,-1.88338451992988,-1.60200628403854,1.17519474268789,-7.3975931492875,-31.4325466408467
"8029","2009-2010","Carlos Arroyo (arroyca01)",30,"MIA","PG",5,12,26,0.462,12,25,0.48,0.462,2,2,1,9,11,9,26,"",5,115,0,1,0,2,7,3,0,3,-0.288186642731933,-0.354231252618349,0.483154387263976,-1.15591265605494,-24.7444598535301
"8030","2009-2010","Maurice Evans (evansma01)",31,"ATL","SF",11,11,37,0.297,8,27,0.296,0.338,0,0,NA,13,2,19,25,"",0,148,3,10,0.3,4,9,9,0,5,-5.27924157415049,-0.542312526183494,0,-12.1854207268515,-59.4594898872886
"8031","2009-2010","Dorell Wright (wrighdo01)",24,"MIA","SF",5,9,25,0.36,7,17,0.412,0.4,5,5,1,19,9,3,25,"",0,112,2,8,0.25,2,17,2,0,6,-1.35196691705771,-0.833850020946795,1.20788596815994,-3.99759792879587,-30.3622302753617
"8032","2009-2010","Joey Graham (grahajo01)",27,"DEN","SF",4,10,17,0.588,9,14,0.643,0.618,3,5,0.6,10,0,6,24,"",0,29,1,3,0.333,4,6,2,1,1,2.12061548007012,-0.063693757855048,-0.792114031840059,3.25803565473503,16.8403298270076
"8033","2009-2010","Larry Hughes (hughela01)",31,"CHA","SG",4,8,17,0.471,4,7,0.571,0.588,4,7,0.571,13,6,8,24,"",0,58,4,10,0.4,1,12,0,0,3,0.556307740035059,0.457687473816507,-1.31195964457608,1.17371825694355,-0.0800716985132115
"8034","2009-2010","Nazr Mohammed (mohamna01)",32,"CHA","C",4,11,19,0.579,11,19,0.579,0.579,2,3,0.667,8,2,13,24,"",0,48,0,0,NA,5,3,1,2,1,1.66197815152373,0,-0.274268419104035,3.04968788394343,7.82889587674055
"8035","2009-2010","Ryan Anderson (anderry01)",21,"ORL","PF",9,9,29,0.31,5,15,0.333,0.379,1,1,1,31,3,12,23,"",0,89,4,14,0.286,8,23,2,2,5,-2.37791198563916,-0.955237536656891,0.241577193631988,-7.379959387617,-21.3677380459454
"8036","2009-2010","Dante Cunningham (cunnida01)",22,"POR","PF",5,9,15,0.6,9,14,0.643,0.6,5,6,0.833,13,0,10,23,"",0,42,0,1,0,5,8,5,0,3,2.12061548007012,-0.354231252618349,0.447463161791929,3.62600036407712,10.3336077666081
"8037","2009-2010","Eric Maynor (maynoer01)",22,"OKC","PG",6,6,20,0.3,5,14,0.357,0.325,9,11,0.818,9,9,5,22,"",0,76,1,6,0.167,1,8,1,1,5,-1.88338451992988,-1.1233875157101,0.655349129951869,-6.48158245703818,-17.8300687341962
"8038","2009-2010","Rodrigue Beaubois (beaubro01)",21,"DAL","PG",4,9,19,0.474,7,13,0.538,0.526,1,3,0.333,6,4,5,21,"",0,31,2,6,0.333,2,4,0,0,3,0.604142945779396,-0.127387515710096,-1.27626841910404,-0.450145074675533,7.02089638390727
"8039","2009-2010","Jermaine O'Neal (onealje01)",31,"MIA","C",5,9,44,0.205,9,44,0.205,0.205,3,7,0.429,28,5,13,21,"",5,117,0,0,NA,10,18,4,10,7,-12.6072084912082,0,-2.30595964457608,-27.5203766269925,-51.381734741248
"8040","2009-2010","Juwan Howard (howarju01)",36,"POR","C",6,10,19,0.526,10,19,0.526,0.526,0,0,NA,16,4,20,20,"",0,87,0,0,NA,8,8,1,1,3,0.654978151523732,0,0,1.30995630304746,-16.9222222027623
"8041","2009-2010","Ronnie Price (pricero01)",26,"UTA","PG",10,7,24,0.292,5,17,0.294,0.333,4,8,0.5,10,14,20,20,"",0,90,2,7,0.286,5,5,4,1,2,-3.35796691705771,-0.477618768328446,-2.06738245094409,-10.2161725900449,-18.3368208861252
"8042","2009-2010","Brandon Bass (bassbr01)",24,"ORL","PF",7,7,13,0.538,7,13,0.538,0.538,5,6,0.833,8,1,2,19,"",0,42,0,0,NA,2,6,0,0,1,0.604142945779396,0,0.447463161791929,1.65574905335072,0.0584509716137865
"8043","2009-2010","Nick Collison (collini01)",29,"OKC","C",6,8,24,0.333,8,23,0.348,0.333,3,7,0.429,28,2,20,19,"",0,129,0,1,0,12,16,5,1,4,-3.30113171131338,-0.354231252618349,-2.30595964457608,-9.97091682505789,-47.4204087076744
"8044","2009-2010","Dan Gadzuric (gadzuda01)",31,"MIL","C",7,9,17,0.529,9,17,0.529,0.529,1,4,0.25,24,1,15,19,"",0,76,0,0,NA,10,14,1,5,6,0.637033082942286,0,-2.03369122547205,-0.759625059587475,-14.2470671622265
"8045","2009-2010","Luke Walton (waltolu01)",29,"LAL","SF",16,7,23,0.304,5,14,0.357,0.348,2,4,0.5,8,14,13,18,"",0,96,2,9,0.222,0,8,1,2,4,-1.88338451992988,-1.19008127356514,-1.03369122547205,-8.37070408602725,-28.5931528943292
"8046","2009-2010","D.J. Augustin (augusdj01)",22,"CHA","PG",4,5,17,0.294,3,11,0.273,0.353,5,6,0.833,4,7,4,17,"",0,73,2,6,0.333,1,3,1,1,4,-2.40380212280205,-0.127387515710096,0.447463161791929,-4.74230363094246,-21.8702236543337
"8047","2009-2010","Marquis Daniels (daniema01)",29,"BOS","SF",11,5,13,0.385,4,11,0.364,0.423,6,6,1,10,1,4,17,"",0,37,1,2,0.5,5,5,0,0,3,-1.40280212280205,0.291537494763301,1.44946316179193,-0.481528599522268,-1.31556625179762
"8048","2009-2010","Jeff Teague (teaguje01)",21,"ATL","PG",9,7,21,0.333,5,16,0.312,0.381,0,0,NA,2,4,3,16,"",0,59,2,5,0.4,0,2,3,1,4,-2.87243945134844,0.228843736908253,0,-5.05834769197211,-17.6342867918041
"8049","2009-2010","Michael Finley (finlemi01)",36,"BOS","SF",18,5,20,0.25,2,9,0.222,0.325,2,2,1,11,4,4,15,"",0,108,3,11,0.273,1,10,4,0,0,-2.4257471913835,-0.893543778801843,0.483154387263976,-7.04897133190854,-41.4976671355998
"8050","2009-2010","Tyson Chandler (chandty01)",27,"CHA","C",4,6,11,0.545,6,11,0.545,0.545,2,3,0.667,10,2,16,14,"",0,60,0,0,NA,3,7,2,3,4,0.58819787719795,0,-0.274268419104035,0.902127335291865,-12.6492914357647
"8051","2009-2010","Joel Anthony (anthojo01)",27,"MIA","C",5,5,7,0.714,5,7,0.714,0.714,3,4,0.75,9,1,9,13,"",0,79,0,0,NA,6,3,2,5,1,1.55730774003506,0,-0.0336912254720474,3.08092425459807,-17.9410162674328
"8052","2009-2010","Johan Petro (petrojo01)",24,"DEN","C",6,6,11,0.545,6,11,0.545,0.545,1,2,0.5,11,1,13,13,"",1,45,0,0,NA,2,9,1,3,3,0.58819787719795,0,-0.516845612736024,0.659550141659877,-6.74499246046558
"8053","2009-2010","Shelden Williams (willish02)",26,"BOS","PF",8,4,9,0.444,4,9,0.444,0.444,5,6,0.833,13,0,8,13,"",0,57,0,0,NA,2,11,1,0,6,-0.427747191383496,0,0.447463161791929,-0.408031220975063,-20.0477821098421
"8054","2009-2010","Jarron Collins (collija03)",31,"PHO","C",11,5,15,0.333,5,15,0.333,0.333,2,2,1,17,0,22,12,"",10,115,0,0,NA,9,8,1,1,3,-2.37791198563916,0,0.483154387263976,-4.27266958401434,-49.8951713209152
"8055","2009-2010","Zydrunas Ilgauskas (ilgauzy01)",34,"CLE","C",7,5,13,0.385,5,13,0.385,0.385,2,3,0.667,11,3,10,12,"",0,69,0,0,NA,7,4,0,7,1,-1.3848570542206,0,-0.274268419104035,-3.04398252754524,-16.8268094638848
"8056","2009-2010","Etan Thomas (thomaet01)",31,"OKC","C",2,5,6,0.833,5,6,0.833,0.833,2,2,1,4,0,1,12,"",0,17,0,0,NA,1,3,0,0,1,2.04883520574434,0,0.483154387263976,4.58082479875265,7.51801151272564
"8057","2009-2010","Sundiata Gaines (gainesu01)",23,"UTA","PG",5,5,6,0.833,4,5,0.8,0.917,0,2,0,2,0,1,11,"",0,7,1,1,1,1,1,0,0,0,1.54236267145361,0.645768747381651,-1.51684561273602,3.50518597231616,11.5098149356423
"8058","2009-2010","Andrei Kirilenko (kirilan01)",28,"UTA","SF",2,5,10,0.5,5,9,0.556,0.5,1,1,1,6,0,2,11,"",0,30,0,1,0,3,3,1,1,0,0.580252808616505,-0.354231252618349,0.241577193631988,0.339389053009949,-1.07353598146942
"8059","2009-2010","Primož Brezec (brezepr01)",30,"MIL","C",4,4,7,0.571,4,7,0.571,0.571,1,2,0.5,3,0,5,9,"",0,25,0,0,NA,1,2,1,0,0,0.556307740035059,0,-0.516845612736024,0.595769867334093,-2.33171920197248
"8060","2009-2010","Ian Mahinmi (mahinia01)",23,"SAS","C",2,3,6,0.5,3,6,0.5,0.5,3,4,0.75,2,0,3,9,"",0,19,0,0,NA,0,2,0,1,2,0.0508352057443362,0,-0.0336912254720474,0.067979186016625,-2.30543889094
"8061","2009-2010","Josh Powell (poweljo01)",27,"LAL","PF",13,3,8,0.375,3,7,0.429,0.375,3,4,0.75,6,1,9,9,"",0,40,0,1,0,2,4,0,0,1,-0.437692259964941,-0.354231252618349,-0.0336912254720474,-1.97176950325698,-12.9382964166386
"8062","2009-2010","Hakim Warrick (warriha01)",27,"CHI","PF",3,2,11,0.182,2,10,0.2,0.182,5,6,0.833,5,0,3,9,"",0,31,0,1,0,3,2,0,0,2,-2.91527465709277,-0.354231252618349,0.447463161791929,-6.44577991024867,-14.1791688921978
"8063","2009-2010","Kosta Koufos (koufoko01)",20,"UTA","C",9,4,10,0.4,4,10,0.4,0.4,0,0,NA,9,0,2,8,"",0,31,0,0,NA,4,5,0,1,2,-0.915274657092773,0,0,-1.83054931418555,-8.43802383598838
"8064","2009-2010","Adam Morrison (morriad01)",25,"LAL","SF",2,4,9,0.444,4,7,0.571,0.444,0,0,NA,5,1,2,8,"",0,13,0,2,0,2,3,0,0,0,0.556307740035059,-0.708462505236699,0,-1.01277203563998,2.89120825735991
"8065","2009-2010","Jeff Ayres (pendeje02)",22,"POR","C",3,2,4,0.5,2,4,0.5,0.5,3,4,0.75,2,0,1,7,"",0,17,0,0,NA,2,0,2,3,1,0.0338901371628908,0,-0.0336912254720474,0.0340890488537342,1.88151357326087
"8066","2009-2010","Daniel Gibson (gibsoda01)",23,"CLE","PG",5,2,7,0.286,1,3,0.333,0.357,2,2,1,3,1,3,7,"",0,23,1,4,0.25,0,3,0,0,2,-0.475582397127832,-0.416925010473397,0.483154387263976,-1.71878543841188,-7.70099324948384
"8067","2009-2010","Mehmet Okur (okurme01)",30,"UTA","C",1,2,2,1,1,1,1,1.25,2,2,1,2,0,0,7,"",1,11,1,1,1,1,1,0,0,1,0.508472534290723,0.645768747381651,0.483154387263976,3.43740569799037,4.25390814503111
"8068","2009-2010","Theo Ratliff (ratlith01)",36,"CHA","C",4,3,8,0.375,3,8,0.375,0.375,1,2,0.5,3,1,15,7,"",4,47,0,0,NA,0,3,2,0,2,-0.932219725674218,0,-0.516845612736024,-2.38128506408446,-19.9755963602854
"8069","2009-2010","Jason Collins (collija04)",31,"ATL","C",3,3,5,0.6,3,5,0.6,0.6,0,0,NA,5,0,7,6,"",0,10,0,0,NA,3,2,0,0,1,0.542362671453613,0,0,1.08472534290723,3.09577727727142
"8070","2009-2010","Patty Mills (millspa02)",21,"POR","PG",3,2,4,0.5,1,3,0.333,0.625,1,1,1,0,3,1,6,"",0,12,1,1,1,0,0,0,0,1,-0.475582397127832,0.645768747381651,0.241577193631988,1.22771864152128,2.80001000031823
"8071","2009-2010","Mario West (westma02)",25,"ATL","SG",7,3,4,0.75,3,3,1,0.75,0,0,NA,2,1,7,6,"",0,20,0,1,0,1,1,1,0,0,1.52541760287217,-0.354231252618349,0,1.98814144788929,-0.289581804358107
"8072","2009-2010","Keith Bogans (boganke01)",29,"SAS","SF",8,2,10,0.2,1,4,0.25,0.25,0,0,NA,6,2,9,5,"",0,55,1,6,0.167,1,5,2,1,2,-0.966109862837109,-1.1233875157101,0,-5.30238227280451,-26.4287831271154
"8073","2009-2010","Erick Dampier (dampier01)",34,"DAL","C",5,0,8,0,0,8,0,0,5,12,0.417,33,3,19,5,"",4,118,0,0,NA,18,15,1,5,6,-3.93221972567422,0,-4.09707367641614,-11.9615131277646,-55.0976001099663
"8074","2009-2010","D.J. Mbenga (mbengdj01)",29,"LAL","C",3,2,6,0.333,2,6,0.333,0.333,1,1,1,5,1,2,5,"",0,12,0,0,NA,0,5,0,0,0,-0.951164794255664,0,0.241577193631988,-1.66075239487934,-1.08679763584526
"8075","2009-2010","Dwayne Jones (jonesdw02)",26,"PHO","PF",2,1,2,0.5,1,2,0.5,0.5,3,4,0.75,5,0,0,5,"",0,10,0,0,NA,1,4,0,0,1,0.0169450685814454,0,-0.0336912254720474,0.000198911690843406,0.11908917091112
"8076","2009-2010","Leon Powe (powele01)",26,"CLE","SF",3,1,4,0.25,1,4,0.25,0.25,3,4,0.75,2,0,3,5,"",0,9,0,0,NA,1,1,0,0,1,-0.966109862837109,0,-0.0336912254720474,-1.96591095114627,-2.0251362217493
"8077","2009-2010","Earl Clark (clarkea01)",22,"PHO","PF",3,1,3,0.333,1,3,0.333,0.333,2,2,1,2,1,1,4,"",0,13,0,0,NA,0,2,1,0,2,-0.475582397127832,0,0.483154387263976,-0.468010406991687,-3.13602541171006
"8078","2009-2010","Royal Ivey (iveyro01)",28,"MIL","SG",3,2,6,0.333,2,4,0.5,0.333,0,0,NA,0,2,1,4,"",0,11,0,2,0,0,0,0,1,1,0.0338901371628908,-0.708462505236699,0,-2.05760724138431,-2.31618401500589
"8079","2009-2010","Eduardo Nájera (najered01)",33,"DAL","PF",5,2,8,0.25,2,3,0.667,0.25,0,0,NA,9,0,8,4,"",0,36,0,5,0,5,4,2,0,1,0.526417602872168,-1.77115626309175,0,-4.2606335835309,-15.1067935135061
"8080","2009-2010","Garrett Temple (templga01)",23,"SAS","SG",6,1,3,0.333,0,0,NA,0.5,1,1,1,2,2,1,4,"",0,15,1,3,0.333,0,2,1,0,2,0,-0.063693757855048,0.241577193631988,0.050495920066844,-2.65595569883868
"8081","2009-2010","Roger Mason (masonro01)",29,"SAS","SG",6,1,12,0.083,0,5,0,0.125,0,0,NA,4,2,12,3,"",0,61,1,7,0.143,0,4,1,0,2,-2.45763732854639,-1.47861876832845,0,-9.35113096207811,-38.422343961176
"8082","2009-2010","Randolph Morris (morrira01)",24,"ATL","PF",3,1,2,0.5,1,2,0.5,0.5,1,1,1,2,0,3,3,"",0,10,0,0,NA,1,1,0,0,0,0.0169450685814454,0,0.241577193631988,0.275467330794879,-1.40631212941336
"8083","2009-2010","Jannero Pargo (pargoja01)",30,"CHI","PG",2,1,5,0.2,0,3,0,0.3,0,0,NA,0,1,0,3,"",0,8,1,2,0.5,0,0,0,0,0,-1.47458239712783,0.291537494763301,0,-2.07455230996576,-2.4858057712216
"8084","2009-2010","Derrick Brown (brownde04)",22,"CHA","SF",2,1,1,1,1,1,1,1,0,0,NA,0,0,0,2,"",0,1,0,0,NA,0,0,0,0,0,0.508472534290723,0,0,1.01694506858145,2.45480892740333
